idx,time,side,price
187,2024.06.24 04:07:00,BUY,2323.09
188,2024.06.24 04:08:00,BUY,2323.31
189,2024.06.24 04:09:00,BUY,2323.34
206,2024.06.24 04:26:00,BUY,2324.05
207,2024.06.24 04:27:00,BUY,2323.52
209,2024.06.24 04:29:00,BUY,2324.45
213,2024.06.24 04:33:00,BUY,2324.98
253,2024.06.24 05:13:00,SELL,2320.20
582,2024.06.24 10:42:00,BUY,2330.80
583,2024.06.24 10:43:00,BUY,2331.27
584,2024.06.24 10:44:00,BUY,2331.57
585,2024.06.24 10:45:00,BUY,2331.23
694,2024.06.24 12:34:00,SELL,2324.87
932,2024.06.24 16:32:00,BUY,2332.41
933,2024.06.24 16:33:00,BUY,2332.88
936,2024.06.24 16:36:00,BUY,2333.34
1581,2024.06.25 04:22:00,SELL,2328.04
1587,2024.06.25 04:28:00,SELL,2326.65
1588,2024.06.25 04:29:00,SELL,2327.06
1592,2024.06.25 04:33:00,SELL,2326.11
1601,2024.06.25 04:42:00,SELL,2325.73
1603,2024.06.25 04:44:00,SELL,2324.83
1604,2024.06.25 04:45:00,SELL,2325.25
1606,2024.06.25 04:47:00,SELL,2324.22
1611,2024.06.25 04:52:00,SELL,2323.95
2251,2024.06.25 15:32:00,SELL,2327.37
2268,2024.06.25 15:49:00,SELL,2325.12
2280,2024.06.25 16:01:00,SELL,2322.63
2281,2024.06.25 16:02:00,SELL,2324.54
2315,2024.06.25 16:36:00,SELL,2323.42
2893,2024.06.26 03:15:00,BUY,2320.91
2976,2024.06.26 04:38:00,SELL,2314.30
2977,2024.06.26 04:39:00,SELL,2313.97
2978,2024.06.26 04:40:00,SELL,2312.92
3022,2024.06.26 05:24:00,BUY,2320.81
3023,2024.06.26 05:25:00,BUY,2320.66
3028,2024.06.26 05:30:00,BUY,2320.15
3224,2024.06.26 08:46:00,SELL,2313.85
3226,2024.06.26 08:48:00,SELL,2313.57
3235,2024.06.26 08:57:00,SELL,2311.94
3236,2024.06.26 08:58:00,SELL,2311.98
3241,2024.06.26 09:03:00,SELL,2310.91
3242,2024.06.26 09:04:00,SELL,2310.86
3243,2024.06.26 09:05:00,SELL,2310.47
3246,2024.06.26 09:08:00,SELL,2310.83
3274,2024.06.26 09:36:00,BUY,2315.72
3297,2024.06.26 09:59:00,BUY,2317.14
3668,2024.06.26 16:10:00,SELL,2304.87
3670,2024.06.26 16:12:00,SELL,2303.46
3676,2024.06.26 16:18:00,SELL,2301.48
3677,2024.06.26 16:19:00,SELL,2302.59
3679,2024.06.26 16:21:00,SELL,2300.93
3681,2024.06.26 16:23:00,SELL,2301.59
3685,2024.06.26 16:27:00,SELL,2299.37
3687,2024.06.26 16:29:00,SELL,2296.77
3688,2024.06.26 16:30:00,SELL,2297.66
3690,2024.06.26 16:32:00,SELL,2296.01
3705,2024.06.26 16:47:00,SELL,2294.71
4281,2024.06.27 03:24:00,BUY,2300.00
4282,2024.06.27 03:25:00,BUY,2299.20
4308,2024.06.27 03:51:00,SELL,2298.28
4361,2024.06.27 04:44:00,SELL,2296.85
4362,2024.06.27 04:45:00,SELL,2297.16
4616,2024.06.27 08:59:00,SELL,2297.48
4646,2024.06.27 09:29:00,BUY,2301.59
4647,2024.06.27 09:30:00,BUY,2301.89
4648,2024.06.27 09:31:00,BUY,2302.40
4649,2024.06.27 09:32:00,BUY,2302.44
4651,2024.06.27 09:34:00,BUY,2302.62
5017,2024.06.27 15:40:00,BUY,2322.79
5079,2024.06.27 16:42:00,SELL,2320.42
5099,2024.06.27 17:02:00,BUY,2327.84
5651,2024.06.28 03:15:00,SELL,2326.29
5652,2024.06.28 03:16:00,SELL,2326.40
5654,2024.06.28 03:18:00,SELL,2325.67
5655,2024.06.28 03:19:00,SELL,2325.56
5659,2024.06.28 03:23:00,SELL,2325.17
5664,2024.06.28 03:28:00,SELL,2324.74
5677,2024.06.28 03:41:00,SELL,2324.18
5687,2024.06.28 03:51:00,SELL,2323.31
5688,2024.06.28 03:52:00,SELL,2323.34
5690,2024.06.28 03:54:00,SELL,2322.89
5692,2024.06.28 03:56:00,SELL,2322.50
5695,2024.06.28 03:59:00,SELL,2321.58
5696,2024.06.28 04:00:00,SELL,2321.78
5701,2024.06.28 04:05:00,SELL,2320.45
5702,2024.06.28 04:06:00,SELL,2320.77
5708,2024.06.28 04:12:00,SELL,2320.58
5710,2024.06.28 04:14:00,SELL,2320.00
5736,2024.06.28 04:40:00,SELL,2319.85
5738,2024.06.28 04:42:00,SELL,2320.03
5988,2024.06.28 08:52:00,BUY,2326.71
6387,2024.06.28 15:31:00,BUY,2335.00
6390,2024.06.28 15:34:00,BUY,2336.89
6445,2024.06.28 16:29:00,SELL,2331.48
6446,2024.06.28 16:30:00,SELL,2330.89
6447,2024.06.28 16:31:00,SELL,2330.12
6448,2024.06.28 16:32:00,SELL,2329.31
6449,2024.06.28 16:33:00,SELL,2327.22
6450,2024.06.28 16:34:00,SELL,2327.79
6468,2024.06.28 16:52:00,SELL,2328.12
7078,2024.07.01 04:04:00,BUY,2325.40
7101,2024.07.01 04:27:00,BUY,2327.23
7102,2024.07.01 04:28:00,BUY,2327.52
7103,2024.07.01 04:29:00,BUY,2327.69
7104,2024.07.01 04:30:00,BUY,2327.65
7106,2024.07.01 04:32:00,BUY,2327.64
7109,2024.07.01 04:35:00,BUY,2328.29
7378,2024.07.01 09:04:00,BUY,2322.72
7387,2024.07.01 09:13:00,BUY,2324.52
7388,2024.07.01 09:14:00,BUY,2324.33
7393,2024.07.01 09:19:00,BUY,2325.08
7395,2024.07.01 09:21:00,BUY,2325.81
7400,2024.07.01 09:26:00,BUY,2326.89
7401,2024.07.01 09:27:00,BUY,2326.73
7409,2024.07.01 09:35:00,BUY,2328.42
7410,2024.07.01 09:36:00,BUY,2328.48
7776,2024.07.01 15:42:00,SELL,2330.40
7780,2024.07.01 15:46:00,SELL,2328.89
7783,2024.07.01 15:49:00,SELL,2328.25
7784,2024.07.01 15:50:00,SELL,2327.77
7785,2024.07.01 15:51:00,SELL,2327.88
7803,2024.07.01 16:09:00,SELL,2327.19
7836,2024.07.01 16:42:00,BUY,2332.33
7837,2024.07.01 16:43:00,BUY,2332.91
7838,2024.07.01 16:44:00,BUY,2332.59
7846,2024.07.01 16:52:00,BUY,2333.92
7875,2024.07.01 17:21:00,SELL,2323.69
7876,2024.07.01 17:22:00,SELL,2321.76
