idx,time,side,price
2,2025.06.24 01:02:00,SELL,3362.04
9,2025.06.24 01:09:00,BUY,3362.29
14,2025.06.24 01:14:00,SELL,3357.42
28,2025.06.24 01:28:00,BUY,3355.54
41,2025.06.24 01:41:00,SELL,3356.74
44,2025.06.24 01:44:00,BUY,3357.70
48,2025.06.24 01:48:00,SELL,3357.78
49,2025.06.24 01:49:00,BUY,3358.62
57,2025.06.24 01:57:00,SELL,3356.12
64,2025.06.24 02:04:00,BUY,3354.61
67,2025.06.24 02:07:00,SELL,3352.12
70,2025.06.24 02:10:00,BUY,3354.51
76,2025.06.24 02:16:00,SELL,3351.28
81,2025.06.24 02:21:00,BUY,3352.86
89,2025.06.24 02:29:00,SELL,3352.37
90,2025.06.24 02:30:00,BUY,3353.10
92,2025.06.24 02:32:00,SELL,3351.02
100,2025.06.24 02:40:00,BUY,3346.16
101,2025.06.24 02:41:00,SELL,3346.13
103,2025.06.24 02:43:00,BUY,3350.17
111,2025.06.24 02:51:00,SELL,3347.33
128,2025.06.24 03:08:00,BUY,3339.11
146,2025.06.24 03:26:00,SELL,3348.26
147,2025.06.24 03:27:00,BUY,3348.53
154,2025.06.24 03:34:00,SELL,3349.34
165,2025.06.24 03:45:00,BUY,3352.25
171,2025.06.24 03:51:00,SELL,3351.37
187,2025.06.24 04:07:00,BUY,3353.35
191,2025.06.24 04:11:00,SELL,3349.72
196,2025.06.24 04:16:00,BUY,3351.31
209,2025.06.24 04:29:00,SELL,3349.68
221,2025.06.24 04:41:00,BUY,3344.97
222,2025.06.24 04:42:00,SELL,3344.68
230,2025.06.24 04:50:00,BUY,3343.90
253,2025.06.24 05:13:00,SELL,3351.18
268,2025.06.24 05:28:00,BUY,3347.20
284,2025.06.24 05:44:00,SELL,3349.31
289,2025.06.24 05:49:00,BUY,3350.88
296,2025.06.24 05:56:00,SELL,3351.77
297,2025.06.24 05:57:00,BUY,3351.10
298,2025.06.24 05:58:00,SELL,3351.08
301,2025.06.24 06:01:00,BUY,3352.46
311,2025.06.24 06:11:00,SELL,3353.45
317,2025.06.24 06:17:00,BUY,3353.10
318,2025.06.24 06:18:00,SELL,3353.13
330,2025.06.24 06:30:00,BUY,3353.74
340,2025.06.24 06:40:00,SELL,3353.54
352,2025.06.24 06:52:00,BUY,3352.59
353,2025.06.24 06:53:00,SELL,3352.60
355,2025.06.24 06:55:00,BUY,3352.41
356,2025.06.24 06:56:00,SELL,3351.86
360,2025.06.24 07:00:00,BUY,3352.14
362,2025.06.24 07:02:00,SELL,3349.59
366,2025.06.24 07:06:00,BUY,3352.63
371,2025.06.24 07:11:00,SELL,3348.92
378,2025.06.24 07:18:00,BUY,3350.48
385,2025.06.24 07:25:00,SELL,3349.18
386,2025.06.24 07:26:00,BUY,3348.61
387,2025.06.24 07:27:00,SELL,3349.19
388,2025.06.24 07:28:00,BUY,3349.16
392,2025.06.24 07:32:00,SELL,3348.09
395,2025.06.24 07:35:00,BUY,3348.98
406,2025.06.24 07:46:00,SELL,3349.14
407,2025.06.24 07:47:00,BUY,3349.37
411,2025.06.24 07:51:00,SELL,3349.31
412,2025.06.24 07:52:00,BUY,3348.85
413,2025.06.24 07:53:00,SELL,3348.53
417,2025.06.24 07:57:00,BUY,3348.97
419,2025.06.24 07:59:00,SELL,3348.55
440,2025.06.24 08:20:00,BUY,3340.83
446,2025.06.24 08:26:00,SELL,3339.39
452,2025.06.24 08:32:00,BUY,3339.06
457,2025.06.24 08:37:00,SELL,3335.22
466,2025.06.24 08:46:00,BUY,3331.81
467,2025.06.24 08:47:00,SELL,3331.09
469,2025.06.24 08:49:00,BUY,3333.54
472,2025.06.24 08:52:00,SELL,3328.39
477,2025.06.24 08:57:00,BUY,3329.32
488,2025.06.24 09:08:00,SELL,3330.19
497,2025.06.24 09:17:00,BUY,3326.99
505,2025.06.24 09:25:00,SELL,3323.60
512,2025.06.24 09:32:00,BUY,3322.98
515,2025.06.24 09:35:00,SELL,3317.56
520,2025.06.24 09:40:00,BUY,3322.31
539,2025.06.24 09:59:00,SELL,3322.76
542,2025.06.24 10:02:00,BUY,3325.45
546,2025.06.24 10:06:00,SELL,3321.82
556,2025.06.24 10:16:00,BUY,3320.14
580,2025.06.24 10:40:00,SELL,3325.92
593,2025.06.24 10:53:00,BUY,3326.90
602,2025.06.24 11:02:00,SELL,3330.48
603,2025.06.24 11:03:00,BUY,3329.94
605,2025.06.24 11:05:00,SELL,3327.51
613,2025.06.24 11:13:00,BUY,3330.07
620,2025.06.24 11:20:00,SELL,3329.47
634,2025.06.24 11:34:00,BUY,3327.33
647,2025.06.24 11:47:00,SELL,3326.15
650,2025.06.24 11:50:00,BUY,3327.53
652,2025.06.24 11:52:00,SELL,3325.58
658,2025.06.24 11:58:00,BUY,3325.97
664,2025.06.24 12:04:00,SELL,3324.79
672,2025.06.24 12:12:00,BUY,3324.81
677,2025.06.24 12:17:00,SELL,3321.38
681,2025.06.24 12:21:00,BUY,3321.33
682,2025.06.24 12:22:00,SELL,3321.12
687,2025.06.24 12:27:00,BUY,3322.12
691,2025.06.24 12:31:00,SELL,3320.95
693,2025.06.24 12:33:00,BUY,3320.50
704,2025.06.24 12:44:00,SELL,3322.25
705,2025.06.24 12:45:00,BUY,3323.04
708,2025.06.24 12:48:00,SELL,3320.86
721,2025.06.24 13:01:00,BUY,3320.18
744,2025.06.24 13:24:00,SELL,3323.80
749,2025.06.24 13:29:00,BUY,3325.46
