idx,time,side,price
205,2024.06.24 04:25:00,BUY,2323.80
220,2024.06.24 04:40:00,BUY,2324.75
221,2024.06.24 04:41:00,BUY,2324.66
222,2024.06.24 04:42:00,BUY,2325.20
223,2024.06.24 04:43:00,BUY,2324.70
225,2024.06.24 04:45:00,BUY,2325.48
266,2024.06.24 05:26:00,SELL,2321.01
307,2024.06.24 06:07:00,BUY,2324.99
310,2024.06.24 06:10:00,BUY,2325.12
311,2024.06.24 06:11:00,BUY,2325.50
327,2024.06.24 06:27:00,BUY,2325.96
331,2024.06.24 06:31:00,BUY,2325.88
341,2024.06.24 06:41:00,BUY,2325.86
342,2024.06.24 06:42:00,BUY,2325.95
354,2024.06.24 06:54:00,BUY,2325.32
358,2024.06.24 06:58:00,BUY,2325.51
364,2024.06.24 07:04:00,BUY,2325.32
365,2024.06.24 07:05:00,BUY,2325.32
366,2024.06.24 07:06:00,BUY,2325.21
368,2024.06.24 07:08:00,BUY,2325.54
369,2024.06.24 07:09:00,BUY,2325.52
385,2024.06.24 07:25:00,BUY,2325.63
389,2024.06.24 07:29:00,BUY,2325.83
391,2024.06.24 07:31:00,BUY,2325.30
421,2024.06.24 08:01:00,BUY,2324.79
449,2024.06.24 08:29:00,BUY,2325.69
451,2024.06.24 08:31:00,BUY,2326.88
467,2024.06.24 08:47:00,SELL,2324.65
470,2024.06.24 08:50:00,BUY,2324.96
472,2024.06.24 08:52:00,SELL,2324.94
481,2024.06.24 09:01:00,SELL,2324.44
496,2024.06.24 09:16:00,SELL,2322.82
522,2024.06.24 09:42:00,SELL,2324.05
523,2024.06.24 09:43:00,SELL,2323.96
543,2024.06.24 10:03:00,SELL,2322.92
544,2024.06.24 10:04:00,SELL,2322.18
599,2024.06.24 10:59:00,BUY,2330.76
601,2024.06.24 11:01:00,BUY,2331.92
617,2024.06.24 11:17:00,BUY,2331.02
618,2024.06.24 11:18:00,BUY,2330.70
627,2024.06.24 11:27:00,BUY,2330.58
633,2024.06.24 11:33:00,BUY,2330.64
638,2024.06.24 11:38:00,BUY,2329.96
640,2024.06.24 11:40:00,BUY,2330.18
641,2024.06.24 11:41:00,BUY,2330.37
642,2024.06.24 11:42:00,BUY,2330.05
644,2024.06.24 11:44:00,BUY,2330.49
645,2024.06.24 11:45:00,BUY,2330.03
652,2024.06.24 11:52:00,BUY,2331.08
676,2024.06.24 12:16:00,BUY,2328.65
710,2024.06.24 12:50:00,SELL,2324.93
737,2024.06.24 13:17:00,SELL,2325.86
742,2024.06.24 13:22:00,SELL,2325.50
764,2024.06.24 13:44:00,SELL,2325.62
765,2024.06.24 13:45:00,SELL,2325.63
766,2024.06.24 13:46:00,SELL,2325.77
768,2024.06.24 13:48:00,SELL,2325.82
771,2024.06.24 13:51:00,SELL,2325.51
776,2024.06.24 13:56:00,SELL,2324.97
784,2024.06.24 14:04:00,SELL,2325.12
786,2024.06.24 14:06:00,SELL,2325.58
794,2024.06.24 14:14:00,SELL,2325.05
796,2024.06.24 14:16:00,SELL,2324.80
818,2024.06.24 14:38:00,SELL,2326.14
835,2024.06.24 14:55:00,SELL,2326.20
846,2024.06.24 15:06:00,SELL,2326.49
