idx,time,side,price
4,2024.06.24 01:04:00,BUY,2320.88
17,2024.06.24 01:17:00,BUY,2321.58
32,2024.06.24 01:32:00,SELL,2321.16
36,2024.06.24 01:36:00,SELL,2321.49
41,2024.06.24 01:41:00,SELL,2321.76
72,2024.06.24 02:12:00,SELL,2320.62
77,2024.06.24 02:17:00,SELL,2320.56
105,2024.06.24 02:45:00,BUY,2319.09
113,2024.06.24 02:53:00,SELL,2318.22
120,2024.06.24 03:00:00,BUY,2320.06
159,2024.06.24 03:39:00,SELL,2320.51
162,2024.06.24 03:42:00,SELL,2321.07
164,2024.06.24 03:44:00,SELL,2321.09
168,2024.06.24 03:48:00,BUY,2320.77
178,2024.06.24 03:58:00,BUY,2320.99
187,2024.06.24 04:07:00,BUY,2323.09
203,2024.06.24 04:23:00,BUY,2323.16
259,2024.06.24 05:19:00,SELL,2320.80
274,2024.06.24 05:34:00,SELL,2322.50
291,2024.06.24 05:51:00,BUY,2324.24
297,2024.06.24 05:57:00,SELL,2324.55
300,2024.06.24 06:00:00,SELL,2325.18
302,2024.06.24 06:02:00,BUY,2325.71
313,2024.06.24 06:13:00,SELL,2326.10
322,2024.06.24 06:22:00,SELL,2325.46
329,2024.06.24 06:29:00,SELL,2325.72
356,2024.06.24 06:56:00,SELL,2325.35
367,2024.06.24 07:07:00,SELL,2325.43
369,2024.06.24 07:09:00,BUY,2325.52
379,2024.06.24 07:19:00,BUY,2325.67
394,2024.06.24 07:34:00,BUY,2325.02
414,2024.06.24 07:54:00,BUY,2324.69
415,2024.06.24 07:55:00,BUY,2324.57
416,2024.06.24 07:56:00,SELL,2324.54
435,2024.06.24 08:15:00,BUY,2325.89
498,2024.06.24 09:18:00,BUY,2322.32
519,2024.06.24 09:39:00,BUY,2324.29
544,2024.06.24 10:04:00,SELL,2322.18
578,2024.06.24 10:38:00,BUY,2328.88
594,2024.06.24 10:54:00,SELL,2330.64
599,2024.06.24 10:59:00,BUY,2330.76
604,2024.06.24 11:04:00,SELL,2331.90
657,2024.06.24 11:57:00,SELL,2331.29
669,2024.06.24 12:09:00,SELL,2326.08
673,2024.06.24 12:13:00,BUY,2328.31
681,2024.06.24 12:21:00,SELL,2329.76
686,2024.06.24 12:26:00,SELL,2329.30
714,2024.06.24 12:54:00,BUY,2325.04
728,2024.06.24 13:08:00,SELL,2326.63
734,2024.06.24 13:14:00,SELL,2325.95
744,2024.06.24 13:24:00,BUY,2325.61
776,2024.06.24 13:56:00,SELL,2324.97
778,2024.06.24 13:58:00,BUY,2325.19
833,2024.06.24 14:53:00,SELL,2326.78
859,2024.06.24 15:19:00,BUY,2326.48
873,2024.06.24 15:33:00,SELL,2326.10
893,2024.06.24 15:53:00,BUY,2327.37
909,2024.06.24 16:09:00,BUY,2327.23
964,2024.06.24 17:04:00,BUY,2328.96
988,2024.06.24 17:28:00,SELL,2329.49
992,2024.06.24 17:32:00,SELL,2331.14
1006,2024.06.24 17:46:00,SELL,2333.25
1020,2024.06.24 18:00:00,BUY,2330.88
