idx,time,side,price
47,2023.06.26 01:47:00,BUY,1923.26
83,2023.06.26 02:23:00,SELL,1924.52
85,2023.06.26 02:25:00,BUY,1924.53
94,2023.06.26 02:34:00,BUY,1924.97
111,2023.06.26 02:51:00,BUY,1925.20
136,2023.06.26 03:16:00,BUY,1926.18
172,2023.06.26 03:52:00,SELL,1926.07
189,2023.06.26 04:09:00,BUY,1926.37
223,2023.06.26 04:43:00,BUY,1927.66
244,2023.06.26 05:04:00,BUY,1925.42
251,2023.06.26 05:11:00,BUY,1925.38
278,2023.06.26 05:38:00,SELL,1924.84
331,2023.06.26 06:31:00,SELL,1926.11
338,2023.06.26 06:38:00,BUY,1926.73
351,2023.06.26 06:51:00,SELL,1925.52
393,2023.06.26 07:33:00,SELL,1925.02
429,2023.06.26 08:09:00,BUY,1924.18
439,2023.06.26 08:19:00,SELL,1924.46
455,2023.06.26 08:35:00,BUY,1926.17
476,2023.06.26 08:56:00,SELL,1926.05
486,2023.06.26 09:06:00,SELL,1926.17
519,2023.06.26 09:39:00,BUY,1923.36
521,2023.06.26 09:41:00,SELL,1923.21
525,2023.06.26 09:45:00,BUY,1923.18
553,2023.06.26 10:13:00,BUY,1925.57
570,2023.06.26 10:30:00,BUY,1927.65
665,2023.06.26 12:05:00,BUY,1932.02
748,2023.06.26 13:28:00,BUY,1931.93
772,2023.06.26 13:52:00,BUY,1932.65
806,2023.06.26 14:26:00,BUY,1931.86
815,2023.06.26 14:35:00,BUY,1932.05
821,2023.06.26 14:41:00,SELL,1931.94
845,2023.06.26 15:05:00,BUY,1931.98
859,2023.06.26 15:19:00,SELL,1931.73
863,2023.06.26 15:23:00,BUY,1930.69
890,2023.06.26 15:50:00,SELL,1932.74
960,2023.06.26 17:00:00,BUY,1923.81
975,2023.06.26 17:15:00,SELL,1922.94
982,2023.06.26 17:22:00,BUY,1924.12
1013,2023.06.26 17:53:00,BUY,1923.66
1016,2023.06.26 17:56:00,SELL,1922.77
1061,2023.06.26 18:41:00,SELL,1927.42
1083,2023.06.26 19:03:00,SELL,1925.79
1088,2023.06.26 19:08:00,SELL,1925.66
1228,2023.06.26 21:28:00,SELL,1923.70
1271,2023.06.26 22:11:00,BUY,1923.96
1324,2023.06.26 23:04:00,SELL,1922.65
1344,2023.06.26 23:24:00,BUY,1922.91
1351,2023.06.26 23:31:00,BUY,1923.08
1417,2023.06.27 01:38:00,BUY,1924.09
1452,2023.06.27 02:13:00,BUY,1923.40
1454,2023.06.27 02:15:00,SELL,1923.13
1460,2023.06.27 02:21:00,SELL,1922.64
1462,2023.06.27 02:23:00,SELL,1922.29
1495,2023.06.27 02:56:00,SELL,1922.32
1514,2023.06.27 03:15:00,BUY,1922.60
1527,2023.06.27 03:28:00,BUY,1923.25
1535,2023.06.27 03:36:00,SELL,1924.39
1537,2023.06.27 03:38:00,BUY,1924.28
1556,2023.06.27 03:57:00,BUY,1922.34
1593,2023.06.27 04:34:00,BUY,1925.50
1606,2023.06.27 04:47:00,BUY,1927.83
1629,2023.06.27 05:10:00,SELL,1928.38
1667,2023.06.27 05:48:00,SELL,1927.77
1681,2023.06.27 06:02:00,SELL,1928.47
