idx,time,side,price
2,2023.06.26 01:02:00,SELL,1923.74
27,2023.06.26 01:27:00,BUY,1924.22
29,2023.06.26 01:29:00,SELL,1923.48
56,2023.06.26 01:56:00,BUY,1924.09
153,2023.06.26 03:33:00,SELL,1925.56
155,2023.06.26 03:35:00,BUY,1925.90
177,2023.06.26 03:57:00,SELL,1925.94
179,2023.06.26 03:59:00,BUY,1926.37
187,2023.06.26 04:07:00,SELL,1925.83
190,2023.06.26 04:10:00,BUY,1925.34
191,2023.06.26 04:11:00,SELL,1925.09
198,2023.06.26 04:18:00,BUY,1926.84
235,2023.06.26 04:55:00,SELL,1925.85
269,2023.06.26 05:29:00,BUY,1926.61
277,2023.06.26 05:37:00,SELL,1925.13
312,2023.06.26 06:12:00,BUY,1925.94
344,2023.06.26 06:44:00,SELL,1925.48
401,2023.06.26 07:41:00,BUY,1925.02
418,2023.06.26 07:58:00,SELL,1925.00
454,2023.06.26 08:34:00,BUY,1926.11
492,2023.06.26 09:12:00,SELL,1926.52
549,2023.06.26 10:09:00,BUY,1924.50
668,2023.06.26 12:08:00,SELL,1931.77
678,2023.06.26 12:18:00,BUY,1932.21
686,2023.06.26 12:26:00,SELL,1931.56
728,2023.06.26 13:08:00,BUY,1930.98
780,2023.06.26 14:00:00,SELL,1931.81
797,2023.06.26 14:17:00,BUY,1932.25
802,2023.06.26 14:22:00,SELL,1931.50
818,2023.06.26 14:38:00,BUY,1932.38
826,2023.06.26 14:46:00,SELL,1931.91
828,2023.06.26 14:48:00,BUY,1932.07
832,2023.06.26 14:52:00,SELL,1931.93
850,2023.06.26 15:10:00,BUY,1931.81
861,2023.06.26 15:21:00,SELL,1931.55
875,2023.06.26 15:35:00,BUY,1932.14
900,2023.06.26 16:00:00,SELL,1930.69
997,2023.06.26 17:37:00,BUY,1924.95
1008,2023.06.26 17:48:00,SELL,1923.85
1026,2023.06.26 18:06:00,BUY,1925.59
1076,2023.06.26 18:56:00,SELL,1925.68
1178,2023.06.26 20:38:00,BUY,1924.03
1213,2023.06.26 21:13:00,SELL,1924.27
1271,2023.06.26 22:11:00,BUY,1923.96
1275,2023.06.26 22:15:00,SELL,1923.23
1318,2023.06.26 22:58:00,BUY,1922.92
1324,2023.06.26 23:04:00,SELL,1922.65
1327,2023.06.26 23:07:00,BUY,1922.95
1332,2023.06.26 23:12:00,SELL,1922.70
1344,2023.06.26 23:24:00,BUY,1922.91
1414,2023.06.27 01:35:00,SELL,1923.60
1418,2023.06.27 01:39:00,BUY,1924.07
1441,2023.06.27 02:02:00,SELL,1922.85
1492,2023.06.27 02:53:00,BUY,1922.46
1546,2023.06.27 03:47:00,SELL,1922.51
1563,2023.06.27 04:04:00,BUY,1923.31
1636,2023.06.27 05:17:00,SELL,1927.77
1663,2023.06.27 05:44:00,BUY,1927.84
1665,2023.06.27 05:46:00,SELL,1927.51
1672,2023.06.27 05:53:00,BUY,1927.82
1732,2023.06.27 06:53:00,SELL,1928.63
1749,2023.06.27 07:10:00,BUY,1928.74
1751,2023.06.27 07:12:00,SELL,1928.79
1753,2023.06.27 07:14:00,BUY,1928.83
1756,2023.06.27 07:17:00,SELL,1928.62
1762,2023.06.27 07:23:00,BUY,1929.17
1774,2023.06.27 07:35:00,SELL,1928.60
1780,2023.06.27 07:41:00,BUY,1929.13
1795,2023.06.27 07:56:00,SELL,1928.62
1812,2023.06.27 08:13:00,BUY,1929.27
1825,2023.06.27 08:26:00,SELL,1928.38
1885,2023.06.27 09:26:00,BUY,1926.03
1907,2023.06.27 09:48:00,SELL,1926.11
1914,2023.06.27 09:55:00,BUY,1927.12
1954,2023.06.27 10:35:00,SELL,1927.60
1969,2023.06.27 10:50:00,BUY,1928.41
1981,2023.06.27 11:02:00,SELL,1928.59
1982,2023.06.27 11:03:00,BUY,1928.47
1985,2023.06.27 11:06:00,SELL,1927.66
2038,2023.06.27 11:59:00,BUY,1925.57
2045,2023.06.27 12:06:00,SELL,1925.00
2050,2023.06.27 12:11:00,BUY,1925.53
2058,2023.06.27 12:19:00,SELL,1925.18
2060,2023.06.27 12:21:00,BUY,1925.43
2066,2023.06.27 12:27:00,SELL,1924.41
2131,2023.06.27 13:32:00,BUY,1924.09
2143,2023.06.27 13:44:00,SELL,1923.72
2145,2023.06.27 13:46:00,BUY,1924.22
2159,2023.06.27 14:00:00,SELL,1922.03
2204,2023.06.27 14:45:00,BUY,1921.97
2269,2023.06.27 15:50:00,SELL,1924.87
2288,2023.06.27 16:09:00,BUY,1927.46
2327,2023.06.27 16:48:00,SELL,1926.96
2373,2023.06.27 17:34:00,BUY,1918.57
2399,2023.06.27 18:00:00,SELL,1917.22
2480,2023.06.27 19:21:00,BUY,1914.37
2503,2023.06.27 19:44:00,SELL,1914.11
2511,2023.06.27 19:52:00,BUY,1915.08
2521,2023.06.27 20:02:00,SELL,1914.29
2524,2023.06.27 20:05:00,BUY,1915.02
2528,2023.06.27 20:09:00,SELL,1914.31
2540,2023.06.27 20:21:00,BUY,1914.91
2551,2023.06.27 20:32:00,SELL,1914.22
2603,2023.06.27 21:24:00,BUY,1913.36
2685,2023.06.27 22:46:00,SELL,1914.72
2757,2023.06.27 23:58:00,BUY,1913.59
2806,2023.06.28 01:48:00,SELL,1914.67
2817,2023.06.28 01:59:00,BUY,1914.95
2913,2023.06.28 03:35:00,SELL,1915.52
2937,2023.06.28 03:59:00,BUY,1916.18
2948,2023.06.28 04:10:00,SELL,1915.93
2949,2023.06.28 04:11:00,BUY,1915.97
2953,2023.06.28 04:15:00,SELL,1915.10
2977,2023.06.28 04:39:00,BUY,1915.46
2999,2023.06.28 05:01:00,SELL,1914.64
3015,2023.06.28 05:17:00,BUY,1915.70
3022,2023.06.28 05:24:00,SELL,1914.61
3043,2023.06.28 05:45:00,BUY,1915.00
3063,2023.06.28 06:05:00,SELL,1915.14
3071,2023.06.28 06:13:00,BUY,1915.44
3097,2023.06.28 06:39:00,SELL,1915.33
3130,2023.06.28 07:12:00,BUY,1915.81
3160,2023.06.28 07:42:00,SELL,1915.36
3191,2023.06.28 08:13:00,BUY,1915.67
3227,2023.06.28 08:49:00,SELL,1915.45
3244,2023.06.28 09:06:00,BUY,1915.90
3257,2023.06.28 09:19:00,SELL,1914.89
3356,2023.06.28 10:58:00,BUY,1911.24
3368,2023.06.28 11:10:00,SELL,1909.12
3413,2023.06.28 11:55:00,BUY,1910.26
3445,2023.06.28 12:27:00,SELL,1909.35
3453,2023.06.28 12:35:00,BUY,1911.48
3461,2023.06.28 12:43:00,SELL,1909.50
3523,2023.06.28 13:45:00,BUY,1907.53
3532,2023.06.28 13:54:00,SELL,1907.27
3559,2023.06.28 14:21:00,BUY,1907.50
3567,2023.06.28 14:29:00,SELL,1906.68
3588,2023.06.28 14:50:00,BUY,1906.70
3620,2023.06.28 15:22:00,SELL,1906.60
3639,2023.06.28 15:41:00,BUY,1907.36
3653,2023.06.28 15:55:00,SELL,1906.46
3678,2023.06.28 16:20:00,BUY,1907.36
3702,2023.06.28 16:44:00,SELL,1905.35
3711,2023.06.28 16:53:00,BUY,1909.41
3732,2023.06.28 17:14:00,SELL,1908.78
3734,2023.06.28 17:16:00,BUY,1908.69
3757,2023.06.28 17:39:00,SELL,1908.99
3761,2023.06.28 17:43:00,BUY,1909.15
3763,2023.06.28 17:45:00,SELL,1908.52
3785,2023.06.28 18:07:00,BUY,1907.68
3787,2023.06.28 18:09:00,SELL,1907.03
3790,2023.06.28 18:12:00,BUY,1909.14
3836,2023.06.28 18:58:00,SELL,1910.61
3861,2023.06.28 19:23:00,BUY,1911.45
3936,2023.06.28 20:38:00,SELL,1911.96
3969,2023.06.28 21:11:00,BUY,1912.80
3991,2023.06.28 21:33:00,SELL,1912.19
4006,2023.06.28 21:48:00,BUY,1912.72
4012,2023.06.28 21:54:00,SELL,1912.13
4144,2023.06.29 01:07:00,BUY,1909.96
4229,2023.06.29 02:32:00,SELL,1909.63
4293,2023.06.29 03:36:00,BUY,1908.95
4362,2023.06.29 04:45:00,SELL,1910.44
4466,2023.06.29 06:29:00,BUY,1904.43
4476,2023.06.29 06:39:00,SELL,1903.28
4483,2023.06.29 06:46:00,BUY,1904.66
4545,2023.06.29 07:48:00,SELL,1905.30
4546,2023.06.29 07:49:00,BUY,1905.08
4547,2023.06.29 07:50:00,SELL,1904.94
4550,2023.06.29 07:53:00,BUY,1905.59
4554,2023.06.29 07:57:00,SELL,1905.56
4555,2023.06.29 07:58:00,BUY,1905.32
4559,2023.06.29 08:02:00,SELL,1904.54
4566,2023.06.29 08:09:00,BUY,1905.43
4570,2023.06.29 08:13:00,SELL,1904.60
4595,2023.06.29 08:38:00,BUY,1904.63
4601,2023.06.29 08:44:00,SELL,1904.02
4606,2023.06.29 08:49:00,BUY,1904.31
4613,2023.06.29 08:56:00,SELL,1904.38
4623,2023.06.29 09:06:00,BUY,1904.74
4635,2023.06.29 09:18:00,SELL,1904.48
4656,2023.06.29 09:39:00,BUY,1904.72
4672,2023.06.29 09:55:00,SELL,1904.04
4674,2023.06.29 09:57:00,BUY,1904.31
4680,2023.06.29 10:03:00,SELL,1903.09
4694,2023.06.29 10:17:00,BUY,1904.81
4747,2023.06.29 11:10:00,SELL,1904.57
4754,2023.06.29 11:17:00,BUY,1907.48
4792,2023.06.29 11:55:00,SELL,1906.44
4851,2023.06.29 12:54:00,BUY,1905.80
4859,2023.06.29 13:02:00,SELL,1904.62
4862,2023.06.29 13:05:00,BUY,1905.25
4978,2023.06.29 15:01:00,SELL,1910.15
4979,2023.06.29 15:02:00,BUY,1910.37
5001,2023.06.29 15:24:00,SELL,1910.53
5004,2023.06.29 15:27:00,BUY,1911.23
5008,2023.06.29 15:31:00,SELL,1905.13
5088,2023.06.29 16:51:00,BUY,1899.00
5193,2023.06.29 18:36:00,SELL,1909.26
5243,2023.06.29 19:26:00,BUY,1909.55
5254,2023.06.29 19:37:00,SELL,1908.52
5267,2023.06.29 19:50:00,BUY,1909.83
5295,2023.06.29 20:18:00,SELL,1908.27
5308,2023.06.29 20:31:00,BUY,1909.35
5319,2023.06.29 20:42:00,SELL,1908.73
5369,2023.06.29 21:32:00,BUY,1908.33
5380,2023.06.29 21:43:00,SELL,1908.01
5427,2023.06.29 22:30:00,BUY,1907.30
5459,2023.06.29 23:02:00,SELL,1907.70
5476,2023.06.29 23:19:00,BUY,1907.76
5483,2023.06.29 23:26:00,SELL,1907.61
5489,2023.06.29 23:32:00,BUY,1908.26
5533,2023.06.30 01:17:00,SELL,1908.04
5561,2023.06.30 01:45:00,BUY,1908.37
5577,2023.06.30 02:01:00,SELL,1907.12
5592,2023.06.30 02:16:00,BUY,1908.30
5626,2023.06.30 02:50:00,SELL,1908.27
5635,2023.06.30 02:59:00,BUY,1908.76
5645,2023.06.30 03:09:00,SELL,1908.52
5646,2023.06.30 03:10:00,BUY,1908.21
5647,2023.06.30 03:11:00,SELL,1908.33
5669,2023.06.30 03:33:00,BUY,1908.57
5689,2023.06.30 03:53:00,SELL,1908.41
5694,2023.06.30 03:58:00,BUY,1908.71
5714,2023.06.30 04:18:00,SELL,1908.68
5759,2023.06.30 05:03:00,BUY,1908.90
5807,2023.06.30 05:51:00,SELL,1908.51
5847,2023.06.30 06:31:00,BUY,1908.33
5872,2023.06.30 06:56:00,SELL,1908.38
5927,2023.06.30 07:51:00,BUY,1908.21
5987,2023.06.30 08:51:00,SELL,1908.16
6035,2023.06.30 09:39:00,BUY,1906.07
6084,2023.06.30 10:28:00,SELL,1906.34
6086,2023.06.30 10:30:00,BUY,1906.64
