idx,time,side,price
12,2024.06.24 01:12:00,BUY,2320.81
19,2024.06.24 01:19:00,SELL,2321.06
65,2024.06.24 02:05:00,BUY,2321.00
66,2024.06.24 02:06:00,SELL,2320.89
96,2024.06.24 02:36:00,SELL,2319.63
117,2024.06.24 02:57:00,SELL,2318.26
118,2024.06.24 02:58:00,BUY,2319.14
123,2024.06.24 03:03:00,BUY,2320.16
124,2024.06.24 03:04:00,SELL,2320.77
126,2024.06.24 03:06:00,SELL,2320.45
141,2024.06.24 03:21:00,SELL,2319.44
172,2024.06.24 03:52:00,BUY,2321.07
201,2024.06.24 04:21:00,SELL,2323.38
210,2024.06.24 04:30:00,SELL,2324.17
214,2024.06.24 04:34:00,SELL,2324.82
217,2024.06.24 04:37:00,BUY,2325.17
223,2024.06.24 04:43:00,BUY,2324.70
224,2024.06.24 04:44:00,SELL,2325.00
235,2024.06.24 04:55:00,SELL,2324.59
240,2024.06.24 05:00:00,BUY,2323.09
249,2024.06.24 05:09:00,SELL,2322.18
267,2024.06.24 05:27:00,BUY,2320.97
268,2024.06.24 05:28:00,SELL,2321.25
269,2024.06.24 05:29:00,BUY,2321.44
272,2024.06.24 05:32:00,SELL,2322.29
275,2024.06.24 05:35:00,BUY,2322.61
300,2024.06.24 06:00:00,SELL,2325.18
301,2024.06.24 06:01:00,BUY,2325.19
313,2024.06.24 06:13:00,SELL,2326.10
340,2024.06.24 06:40:00,BUY,2325.62
345,2024.06.24 06:45:00,SELL,2325.22
348,2024.06.24 06:48:00,BUY,2325.15
349,2024.06.24 06:49:00,SELL,2325.21
355,2024.06.24 06:55:00,SELL,2325.31
357,2024.06.24 06:57:00,BUY,2325.55
390,2024.06.24 07:30:00,SELL,2325.97
391,2024.06.24 07:31:00,BUY,2325.30
413,2024.06.24 07:53:00,SELL,2324.59
422,2024.06.24 08:02:00,SELL,2324.84
424,2024.06.24 08:04:00,BUY,2325.35
426,2024.06.24 08:06:00,BUY,2325.44
468,2024.06.24 08:48:00,SELL,2324.67
471,2024.06.24 08:51:00,SELL,2324.51
473,2024.06.24 08:53:00,BUY,2324.91
495,2024.06.24 09:15:00,BUY,2323.54
517,2024.06.24 09:37:00,BUY,2324.79
532,2024.06.24 09:52:00,BUY,2323.26
534,2024.06.24 09:54:00,SELL,2323.07
566,2024.06.24 10:26:00,SELL,2326.01
572,2024.06.24 10:32:00,BUY,2328.34
579,2024.06.24 10:39:00,SELL,2329.24
595,2024.06.24 10:55:00,BUY,2331.30
601,2024.06.24 11:01:00,BUY,2331.92
616,2024.06.24 11:16:00,SELL,2331.52
632,2024.06.24 11:32:00,SELL,2330.95
638,2024.06.24 11:38:00,BUY,2329.96
659,2024.06.24 11:59:00,SELL,2330.56
671,2024.06.24 12:11:00,BUY,2328.19
675,2024.06.24 12:15:00,BUY,2329.09
695,2024.06.24 12:35:00,BUY,2324.77
703,2024.06.24 12:43:00,BUY,2326.59
724,2024.06.24 13:04:00,SELL,2325.46
725,2024.06.24 13:05:00,BUY,2325.95
728,2024.06.24 13:08:00,SELL,2326.63
729,2024.06.24 13:09:00,BUY,2326.17
736,2024.06.24 13:16:00,BUY,2325.57
746,2024.06.24 13:26:00,BUY,2325.09
756,2024.06.24 13:36:00,BUY,2325.77
757,2024.06.24 13:37:00,SELL,2326.08
758,2024.06.24 13:38:00,BUY,2326.18
767,2024.06.24 13:47:00,BUY,2325.58
774,2024.06.24 13:54:00,BUY,2325.77
783,2024.06.24 14:03:00,BUY,2325.09
787,2024.06.24 14:07:00,BUY,2325.97
796,2024.06.24 14:16:00,BUY,2324.80
807,2024.06.24 14:27:00,BUY,2325.39
824,2024.06.24 14:44:00,BUY,2327.59
851,2024.06.24 15:11:00,BUY,2325.58
853,2024.06.24 15:13:00,BUY,2325.92
854,2024.06.24 15:14:00,SELL,2325.86
869,2024.06.24 15:29:00,BUY,2325.08
879,2024.06.24 15:39:00,BUY,2326.36
895,2024.06.24 15:55:00,SELL,2326.98
899,2024.06.24 15:59:00,BUY,2327.59
907,2024.06.24 16:07:00,BUY,2326.75
