idx,time,side,price
11,2023.06.26 01:11:00,SELL,1923.60
14,2023.06.26 01:14:00,BUY,1923.86
29,2023.06.26 01:29:00,SELL,1923.48
37,2023.06.26 01:37:00,BUY,1924.13
38,2023.06.26 01:38:00,SELL,1924.04
39,2023.06.26 01:39:00,BUY,1923.75
41,2023.06.26 01:41:00,SELL,1923.29
52,2023.06.26 01:52:00,BUY,1923.65
67,2023.06.26 02:07:00,SELL,1923.98
72,2023.06.26 02:12:00,BUY,1924.45
83,2023.06.26 02:23:00,SELL,1924.52
85,2023.06.26 02:25:00,BUY,1924.53
86,2023.06.26 02:26:00,SELL,1924.30
90,2023.06.26 02:30:00,BUY,1924.98
100,2023.06.26 02:40:00,SELL,1924.18
103,2023.06.26 02:43:00,BUY,1925.09
105,2023.06.26 02:45:00,SELL,1924.47
107,2023.06.26 02:47:00,BUY,1924.87
114,2023.06.26 02:54:00,SELL,1924.86
115,2023.06.26 02:55:00,BUY,1925.08
131,2023.06.26 03:11:00,SELL,1925.78
132,2023.06.26 03:12:00,BUY,1925.42
138,2023.06.26 03:18:00,SELL,1925.75
139,2023.06.26 03:19:00,BUY,1925.72
141,2023.06.26 03:21:00,BUY,1925.65
142,2023.06.26 03:22:00,SELL,1925.52
143,2023.06.26 03:23:00,BUY,1925.76
144,2023.06.26 03:24:00,SELL,1925.90
145,2023.06.26 03:25:00,BUY,1925.87
146,2023.06.26 03:26:00,SELL,1925.70
151,2023.06.26 03:31:00,SELL,1925.52
156,2023.06.26 03:36:00,BUY,1926.09
175,2023.06.26 03:55:00,SELL,1925.66
181,2023.06.26 04:01:00,BUY,1926.94
183,2023.06.26 04:03:00,SELL,1926.52
184,2023.06.26 04:04:00,BUY,1925.83
187,2023.06.26 04:07:00,SELL,1925.83
191,2023.06.26 04:11:00,SELL,1925.09
195,2023.06.26 04:15:00,BUY,1926.17
229,2023.06.26 04:49:00,SELL,1927.53
251,2023.06.26 05:11:00,BUY,1925.38
256,2023.06.26 05:16:00,SELL,1925.51
257,2023.06.26 05:17:00,BUY,1926.01
263,2023.06.26 05:23:00,SELL,1925.77
266,2023.06.26 05:26:00,BUY,1926.01
276,2023.06.26 05:36:00,SELL,1925.71
288,2023.06.26 05:48:00,BUY,1924.96
292,2023.06.26 05:52:00,SELL,1925.38
296,2023.06.26 05:56:00,SELL,1924.68
306,2023.06.26 06:06:00,BUY,1924.81
323,2023.06.26 06:23:00,SELL,1926.23
324,2023.06.26 06:24:00,BUY,1926.36
336,2023.06.26 06:36:00,BUY,1926.40
341,2023.06.26 06:41:00,BUY,1925.69
342,2023.06.26 06:42:00,SELL,1925.52
353,2023.06.26 06:53:00,BUY,1925.60
356,2023.06.26 06:56:00,SELL,1925.53
376,2023.06.26 07:16:00,BUY,1925.13
378,2023.06.26 07:18:00,SELL,1924.98
379,2023.06.26 07:19:00,BUY,1924.91
