idx,time,side,price
25,2023.06.26 01:25:00,SELL,1924.17
34,2023.06.26 01:34:00,BUY,1923.42
43,2023.06.26 01:43:00,BUY,1922.85
58,2023.06.26 01:58:00,SELL,1924.67
59,2023.06.26 01:59:00,SELL,1924.73
76,2023.06.26 02:16:00,SELL,1924.75
121,2023.06.26 03:01:00,SELL,1925.41
128,2023.06.26 03:08:00,SELL,1925.72
136,2023.06.26 03:16:00,SELL,1926.18
153,2023.06.26 03:33:00,BUY,1925.56
167,2023.06.26 03:47:00,SELL,1926.71
168,2023.06.26 03:48:00,SELL,1926.60
170,2023.06.26 03:50:00,SELL,1926.64
218,2023.06.26 04:38:00,SELL,1928.23
219,2023.06.26 04:39:00,SELL,1927.78
231,2023.06.26 04:51:00,BUY,1927.33
235,2023.06.26 04:55:00,BUY,1925.85
236,2023.06.26 04:56:00,BUY,1926.06
241,2023.06.26 05:01:00,BUY,1924.34
242,2023.06.26 05:02:00,BUY,1924.57
270,2023.06.26 05:30:00,SELL,1925.89
278,2023.06.26 05:38:00,BUY,1924.84
279,2023.06.26 05:39:00,BUY,1924.93
313,2023.06.26 06:13:00,SELL,1925.61
342,2023.06.26 06:42:00,BUY,1925.52
343,2023.06.26 06:43:00,BUY,1925.29
344,2023.06.26 06:44:00,BUY,1925.48
361,2023.06.26 07:01:00,BUY,1925.07
362,2023.06.26 07:02:00,BUY,1925.47
365,2023.06.26 07:05:00,BUY,1925.05
366,2023.06.26 07:06:00,BUY,1924.97
367,2023.06.26 07:07:00,BUY,1924.99
382,2023.06.26 07:22:00,BUY,1924.69
404,2023.06.26 07:44:00,SELL,1925.52
421,2023.06.26 08:01:00,BUY,1924.56
455,2023.06.26 08:35:00,SELL,1926.17
456,2023.06.26 08:36:00,SELL,1926.37
457,2023.06.26 08:37:00,SELL,1926.25
481,2023.06.26 09:01:00,SELL,1927.02
512,2023.06.26 09:32:00,BUY,1922.95
531,2023.06.26 09:51:00,BUY,1922.51
545,2023.06.26 10:05:00,SELL,1923.43
549,2023.06.26 10:09:00,SELL,1924.50
550,2023.06.26 10:10:00,SELL,1925.44
551,2023.06.26 10:11:00,SELL,1925.32
552,2023.06.26 10:12:00,SELL,1926.52
553,2023.06.26 10:13:00,SELL,1925.57
570,2023.06.26 10:30:00,SELL,1927.65
571,2023.06.26 10:31:00,SELL,1928.57
572,2023.06.26 10:32:00,SELL,1927.84
601,2023.06.26 11:01:00,SELL,1929.79
602,2023.06.26 11:02:00,SELL,1929.52
621,2023.06.26 11:21:00,SELL,1930.58
622,2023.06.26 11:22:00,SELL,1930.22
628,2023.06.26 11:28:00,SELL,1931.56
629,2023.06.26 11:29:00,SELL,1932.15
630,2023.06.26 11:30:00,SELL,1932.48
631,2023.06.26 11:31:00,SELL,1932.31
671,2023.06.26 12:11:00,BUY,1931.11
691,2023.06.26 12:31:00,BUY,1930.74
692,2023.06.26 12:32:00,BUY,1930.70
694,2023.06.26 12:34:00,BUY,1929.96
695,2023.06.26 12:35:00,BUY,1929.71
696,2023.06.26 12:36:00,BUY,1929.98
717,2023.06.26 12:57:00,BUY,1930.14
727,2023.06.26 13:07:00,SELL,1930.86
728,2023.06.26 13:08:00,SELL,1930.98
729,2023.06.26 13:09:00,SELL,1931.34
730,2023.06.26 13:10:00,SELL,1931.40
731,2023.06.26 13:11:00,SELL,1931.47
748,2023.06.26 13:28:00,SELL,1931.93
749,2023.06.26 13:29:00,SELL,1932.04
750,2023.06.26 13:30:00,SELL,1931.94
753,2023.06.26 13:33:00,SELL,1931.72
757,2023.06.26 13:37:00,SELL,1932.64
759,2023.06.26 13:39:00,SELL,1933.25
760,2023.06.26 13:40:00,SELL,1932.93
777,2023.06.26 13:57:00,BUY,1932.03
778,2023.06.26 13:58:00,BUY,1931.94
779,2023.06.26 13:59:00,BUY,1931.91
795,2023.06.26 14:15:00,SELL,1932.35
796,2023.06.26 14:16:00,SELL,1932.36
797,2023.06.26 14:17:00,SELL,1932.25
803,2023.06.26 14:23:00,BUY,1931.77
836,2023.06.26 14:56:00,BUY,1932.15
840,2023.06.26 15:00:00,BUY,1931.30
843,2023.06.26 15:03:00,BUY,1931.40
864,2023.06.26 15:24:00,BUY,1930.81
865,2023.06.26 15:25:00,BUY,1930.68
866,2023.06.26 15:26:00,BUY,1930.28
867,2023.06.26 15:27:00,BUY,1929.82
868,2023.06.26 15:28:00,BUY,1930.00
899,2023.06.26 15:59:00,BUY,1931.51
900,2023.06.26 16:00:00,BUY,1930.69
901,2023.06.26 16:01:00,BUY,1931.06
902,2023.06.26 16:02:00,BUY,1931.28
904,2023.06.26 16:04:00,BUY,1930.67
917,2023.06.26 16:17:00,BUY,1929.09
918,2023.06.26 16:18:00,BUY,1928.78
919,2023.06.26 16:19:00,BUY,1928.56
920,2023.06.26 16:20:00,BUY,1928.70
934,2023.06.26 16:34:00,BUY,1926.13
935,2023.06.26 16:35:00,BUY,1926.58
937,2023.06.26 16:37:00,BUY,1925.55
938,2023.06.26 16:38:00,BUY,1925.05
939,2023.06.26 16:39:00,BUY,1925.65
949,2023.06.26 16:49:00,BUY,1922.29
976,2023.06.26 17:16:00,BUY,1923.26
996,2023.06.26 17:36:00,SELL,1924.86
997,2023.06.26 17:37:00,SELL,1924.95
998,2023.06.26 17:38:00,SELL,1924.58
1026,2023.06.26 18:06:00,SELL,1925.59
1027,2023.06.26 18:07:00,SELL,1925.32
1028,2023.06.26 18:08:00,SELL,1925.27
1042,2023.06.26 18:22:00,SELL,1927.91
1043,2023.06.26 18:23:00,SELL,1927.67
1069,2023.06.26 18:49:00,SELL,1928.00
1074,2023.06.26 18:54:00,BUY,1926.36
1075,2023.06.26 18:55:00,BUY,1925.75
1076,2023.06.26 18:56:00,BUY,1925.68
1077,2023.06.26 18:57:00,BUY,1925.62
1078,2023.06.26 18:58:00,BUY,1925.75
1103,2023.06.26 19:23:00,BUY,1925.10
1129,2023.06.26 19:49:00,BUY,1923.55
1130,2023.06.26 19:50:00,BUY,1923.77
1149,2023.06.26 20:09:00,SELL,1924.78
1150,2023.06.26 20:10:00,SELL,1924.28
1188,2023.06.26 20:48:00,SELL,1924.62
1190,2023.06.26 20:50:00,SELL,1924.91
1191,2023.06.26 20:51:00,SELL,1924.87
1193,2023.06.26 20:53:00,SELL,1925.13
1212,2023.06.26 21:12:00,BUY,1924.15
1222,2023.06.26 21:22:00,BUY,1924.00
1239,2023.06.26 21:39:00,BUY,1923.04
1240,2023.06.26 21:40:00,BUY,1923.12
1271,2023.06.26 22:11:00,SELL,1923.96
1272,2023.06.26 22:12:00,SELL,1923.46
1288,2023.06.26 22:28:00,BUY,1922.48
1318,2023.06.26 22:58:00,SELL,1922.92
1349,2023.06.26 23:29:00,SELL,1922.94
1351,2023.06.26 23:31:00,SELL,1923.08
1366,2023.06.26 23:46:00,SELL,1923.27
1383,2023.06.27 01:04:00,SELL,1923.80
1384,2023.06.27 01:05:00,SELL,1924.00
1385,2023.06.27 01:06:00,SELL,1924.12
1386,2023.06.27 01:07:00,SELL,1924.08
1387,2023.06.27 01:08:00,SELL,1924.01
1434,2023.06.27 01:55:00,SELL,1924.53
1436,2023.06.27 01:57:00,SELL,1924.42
1440,2023.06.27 02:01:00,BUY,1922.83
1441,2023.06.27 02:02:00,BUY,1922.85
1442,2023.06.27 02:03:00,BUY,1922.92
1462,2023.06.27 02:23:00,BUY,1922.29
1463,2023.06.27 02:24:00,BUY,1922.50
1477,2023.06.27 02:38:00,BUY,1921.40
1487,2023.06.27 02:48:00,SELL,1922.40
1527,2023.06.27 03:28:00,SELL,1923.25
1528,2023.06.27 03:29:00,SELL,1923.42
1529,2023.06.27 03:30:00,SELL,1923.74
1530,2023.06.27 03:31:00,SELL,1924.08
1531,2023.06.27 03:32:00,SELL,1924.42
1532,2023.06.27 03:33:00,SELL,1924.74
1533,2023.06.27 03:34:00,SELL,1924.34
1562,2023.06.27 04:03:00,SELL,1923.58
1563,2023.06.27 04:04:00,SELL,1923.31
1568,2023.06.27 04:09:00,SELL,1923.92
1591,2023.06.27 04:32:00,SELL,1925.54
1602,2023.06.27 04:43:00,SELL,1927.44
1603,2023.06.27 04:44:00,SELL,1927.30
1608,2023.06.27 04:49:00,SELL,1929.03
1609,2023.06.27 04:50:00,SELL,1928.76
1629,2023.06.27 05:10:00,BUY,1928.38
1630,2023.06.27 05:11:00,BUY,1928.45
1634,2023.06.27 05:15:00,BUY,1927.82
1649,2023.06.27 05:30:00,BUY,1927.51
1652,2023.06.27 05:33:00,BUY,1927.22
1675,2023.06.27 05:56:00,SELL,1928.47
1716,2023.06.27 06:37:00,SELL,1929.30
1717,2023.06.27 06:38:00,SELL,1929.20
1732,2023.06.27 06:53:00,BUY,1928.63
1736,2023.06.27 06:57:00,BUY,1928.35
1762,2023.06.27 07:23:00,SELL,1929.17
1763,2023.06.27 07:24:00,SELL,1929.28
1764,2023.06.27 07:25:00,SELL,1929.30
1787,2023.06.27 07:48:00,SELL,1929.57
1812,2023.06.27 08:13:00,SELL,1929.27
1813,2023.06.27 08:14:00,SELL,1929.30
1814,2023.06.27 08:15:00,SELL,1929.18
1825,2023.06.27 08:26:00,BUY,1928.38
1826,2023.06.27 08:27:00,BUY,1928.40
1838,2023.06.27 08:39:00,BUY,1926.98
1839,2023.06.27 08:40:00,BUY,1926.81
1840,2023.06.27 08:41:00,BUY,1927.24
1859,2023.06.27 09:00:00,BUY,1924.68
1860,2023.06.27 09:01:00,BUY,1924.52
1861,2023.06.27 09:02:00,BUY,1924.91
1885,2023.06.27 09:26:00,SELL,1926.03
1889,2023.06.27 09:30:00,SELL,1926.54
1907,2023.06.27 09:48:00,BUY,1926.11
1915,2023.06.27 09:56:00,SELL,1927.27
1916,2023.06.27 09:57:00,SELL,1927.40
1917,2023.06.27 09:58:00,SELL,1927.55
1918,2023.06.27 09:59:00,SELL,1927.45
1924,2023.06.27 10:05:00,SELL,1929.14
1953,2023.06.27 10:34:00,BUY,1927.68
1954,2023.06.27 10:35:00,BUY,1927.60
1955,2023.06.27 10:36:00,BUY,1927.28
1956,2023.06.27 10:37:00,BUY,1927.56
1986,2023.06.27 11:07:00,BUY,1927.36
1987,2023.06.27 11:08:00,BUY,1927.28
1988,2023.06.27 11:09:00,BUY,1927.42
1993,2023.06.27 11:14:00,BUY,1926.20
1994,2023.06.27 11:15:00,BUY,1926.56
2013,2023.06.27 11:34:00,BUY,1925.17
2015,2023.06.27 11:36:00,BUY,1924.82
2033,2023.06.27 11:54:00,SELL,1925.21
2035,2023.06.27 11:56:00,SELL,1925.79
2036,2023.06.27 11:57:00,SELL,1925.50
2066,2023.06.27 12:27:00,BUY,1924.41
2067,2023.06.27 12:28:00,BUY,1924.30
2068,2023.06.27 12:29:00,BUY,1924.19
2069,2023.06.27 12:30:00,BUY,1924.07
2070,2023.06.27 12:31:00,BUY,1924.31
2089,2023.06.27 12:50:00,SELL,1924.51
2108,2023.06.27 13:09:00,BUY,1923.68
2109,2023.06.27 13:10:00,BUY,1923.67
2110,2023.06.27 13:11:00,BUY,1923.83
