idx,time,side,price
50,2025.06.24 01:50:00,SELL,3357.55
60,2025.06.24 02:00:00,BUY,3353.21
68,2025.06.24 02:08:00,SELL,3353.96
148,2025.06.24 03:28:00,BUY,3348.89
195,2025.06.24 04:15:00,SELL,3350.54
249,2025.06.24 05:09:00,BUY,3351.56
275,2025.06.24 05:35:00,SELL,3349.92
288,2025.06.24 05:48:00,BUY,3351.47
356,2025.06.24 06:56:00,SELL,3351.86
545,2025.06.24 10:05:00,BUY,3322.03
562,2025.06.24 10:22:00,SELL,3320.79
574,2025.06.24 10:34:00,BUY,3327.16
637,2025.06.24 11:37:00,SELL,3327.33
736,2025.06.24 13:16:00,BUY,3322.95
790,2025.06.24 14:10:00,SELL,3324.85
901,2025.06.24 16:01:00,BUY,3314.97
933,2025.06.24 16:33:00,SELL,3307.13
975,2025.06.24 17:15:00,BUY,3307.88
1013,2025.06.24 17:53:00,SELL,3306.11
1020,2025.06.24 18:00:00,BUY,3303.49
1025,2025.06.24 18:05:00,SELL,3302.00
1049,2025.06.24 18:29:00,BUY,3312.19
1093,2025.06.24 19:13:00,SELL,3312.33
1119,2025.06.24 19:39:00,BUY,3314.53
1195,2025.06.24 20:55:00,SELL,3318.43
1252,2025.06.24 21:52:00,BUY,3317.41
1274,2025.06.24 22:14:00,SELL,3316.67
1279,2025.06.24 22:19:00,BUY,3317.58
1281,2025.06.24 22:21:00,SELL,3317.55
1291,2025.06.24 22:31:00,BUY,3320.22
1347,2025.06.24 23:27:00,SELL,3323.11
1382,2025.06.25 01:03:00,BUY,3323.24
1396,2025.06.25 01:17:00,SELL,3321.43
1445,2025.06.25 02:06:00,BUY,3322.89
1551,2025.06.25 03:52:00,SELL,3327.69
1569,2025.06.25 04:10:00,BUY,3330.53
1641,2025.06.25 05:22:00,SELL,3331.18
1698,2025.06.25 06:19:00,BUY,3331.11
1724,2025.06.25 06:45:00,SELL,3329.30
1799,2025.06.25 08:00:00,BUY,3326.88
1800,2025.06.25 08:01:00,SELL,3327.09
1801,2025.06.25 08:02:00,BUY,3327.95
1874,2025.06.25 09:15:00,SELL,3330.33
1910,2025.06.25 09:51:00,BUY,3331.99
1932,2025.06.25 10:13:00,SELL,3328.92
1956,2025.06.25 10:37:00,BUY,3334.91
1986,2025.06.25 11:07:00,SELL,3330.30
2026,2025.06.25 11:47:00,BUY,3328.92
2040,2025.06.25 12:01:00,SELL,3326.58
2095,2025.06.25 12:56:00,BUY,3323.85
2139,2025.06.25 13:40:00,SELL,3324.72
2165,2025.06.25 14:06:00,BUY,3326.16
2199,2025.06.25 14:40:00,SELL,3325.39
2240,2025.06.25 15:21:00,BUY,3326.85
2265,2025.06.25 15:46:00,SELL,3320.10
2342,2025.06.25 17:03:00,BUY,3317.57
2433,2025.06.25 18:34:00,SELL,3322.65
2448,2025.06.25 18:49:00,BUY,3325.84
2544,2025.06.25 20:25:00,SELL,3331.16
2597,2025.06.25 21:18:00,BUY,3329.23
2706,2025.06.25 23:07:00,SELL,3335.16
2759,2025.06.26 01:01:00,BUY,3334.92
2783,2025.06.26 01:25:00,SELL,3331.32
2809,2025.06.26 01:51:00,BUY,3333.28
2888,2025.06.26 03:10:00,SELL,3335.32
2950,2025.06.26 04:12:00,BUY,3333.83
2963,2025.06.26 04:25:00,SELL,3330.35
3018,2025.06.26 05:20:00,BUY,3333.01
3091,2025.06.26 06:33:00,SELL,3338.21
3208,2025.06.26 08:30:00,BUY,3333.38
3210,2025.06.26 08:32:00,SELL,3334.99
3211,2025.06.26 08:33:00,BUY,3336.21
3243,2025.06.26 09:05:00,SELL,3331.76
3270,2025.06.26 09:32:00,BUY,3337.02
3371,2025.06.26 11:13:00,SELL,3346.26
3374,2025.06.26 11:16:00,BUY,3345.85
3381,2025.06.26 11:23:00,SELL,3346.27
3387,2025.06.26 11:29:00,BUY,3345.54
3394,2025.06.26 11:36:00,SELL,3347.08
3395,2025.06.26 11:37:00,BUY,3346.92
3397,2025.06.26 11:39:00,SELL,3346.95
3399,2025.06.26 11:41:00,BUY,3347.43
3430,2025.06.26 12:12:00,SELL,3341.25
3478,2025.06.26 13:00:00,BUY,3340.86
3483,2025.06.26 13:05:00,SELL,3339.80
3484,2025.06.26 13:06:00,BUY,3339.18
3489,2025.06.26 13:11:00,SELL,3339.02
3520,2025.06.26 13:42:00,BUY,3339.52
3566,2025.06.26 14:28:00,SELL,3339.23
3618,2025.06.26 15:20:00,BUY,3336.13
3646,2025.06.26 15:48:00,SELL,3329.33
3714,2025.06.26 16:56:00,BUY,3324.81
3744,2025.06.26 17:26:00,SELL,3317.92
3778,2025.06.26 18:00:00,BUY,3319.91
3964,2025.06.26 21:06:00,SELL,3333.71
4008,2025.06.26 21:50:00,BUY,3334.28
4030,2025.06.26 22:12:00,SELL,3330.52
4073,2025.06.26 22:55:00,BUY,3329.88
4106,2025.06.26 23:28:00,SELL,3330.57
4205,2025.06.27 02:08:00,BUY,3323.25
4232,2025.06.27 02:35:00,SELL,3318.89
4316,2025.06.27 03:59:00,BUY,3318.85
4370,2025.06.27 04:53:00,SELL,3318.02
4397,2025.06.27 05:20:00,BUY,3319.28
4408,2025.06.27 05:31:00,SELL,3313.68
4535,2025.06.27 07:38:00,BUY,3296.23
4566,2025.06.27 08:09:00,SELL,3293.21
4588,2025.06.27 08:31:00,BUY,3298.24
4624,2025.06.27 09:07:00,SELL,3296.66
4687,2025.06.27 10:10:00,BUY,3287.18
4688,2025.06.27 10:11:00,SELL,3288.46
4786,2025.06.27 11:49:00,BUY,3289.84
4819,2025.06.27 12:22:00,SELL,3285.87
4847,2025.06.27 12:50:00,BUY,3287.28
4855,2025.06.27 12:58:00,SELL,3283.03
4874,2025.06.27 13:17:00,BUY,3288.90
4900,2025.06.27 13:43:00,SELL,3284.26
4932,2025.06.27 14:15:00,BUY,3285.01
4942,2025.06.27 14:25:00,SELL,3283.31
5087,2025.06.27 16:50:00,BUY,3271.67
5126,2025.06.27 17:29:00,SELL,3274.84
5141,2025.06.27 17:44:00,BUY,3267.83
