idx,time,side,price
25,2023.06.26 01:25:00,BUY,1924.17
34,2023.06.26 01:34:00,SELL,1923.42
43,2023.06.26 01:43:00,SELL,1922.85
58,2023.06.26 01:58:00,BUY,1924.67
76,2023.06.26 02:16:00,BUY,1924.75
121,2023.06.26 03:01:00,BUY,1925.41
128,2023.06.26 03:08:00,BUY,1925.72
136,2023.06.26 03:16:00,BUY,1926.18
153,2023.06.26 03:33:00,SELL,1925.56
167,2023.06.26 03:47:00,BUY,1926.71
170,2023.06.26 03:50:00,BUY,1926.64
218,2023.06.26 04:38:00,BUY,1928.23
231,2023.06.26 04:51:00,SELL,1927.33
235,2023.06.26 04:55:00,SELL,1925.85
241,2023.06.26 05:01:00,SELL,1924.34
270,2023.06.26 05:30:00,BUY,1925.89
278,2023.06.26 05:38:00,SELL,1924.84
313,2023.06.26 06:13:00,BUY,1925.61
342,2023.06.26 06:42:00,SELL,1925.52
361,2023.06.26 07:01:00,SELL,1925.07
365,2023.06.26 07:05:00,SELL,1925.05
382,2023.06.26 07:22:00,SELL,1924.69
404,2023.06.26 07:44:00,BUY,1925.52
421,2023.06.26 08:01:00,SELL,1924.56
455,2023.06.26 08:35:00,BUY,1926.17
481,2023.06.26 09:01:00,BUY,1927.02
512,2023.06.26 09:32:00,SELL,1922.95
531,2023.06.26 09:51:00,SELL,1922.51
545,2023.06.26 10:05:00,BUY,1923.43
549,2023.06.26 10:09:00,BUY,1924.50
570,2023.06.26 10:30:00,BUY,1927.65
601,2023.06.26 11:01:00,BUY,1929.79
621,2023.06.26 11:21:00,BUY,1930.58
628,2023.06.26 11:28:00,BUY,1931.56
671,2023.06.26 12:11:00,SELL,1931.11
691,2023.06.26 12:31:00,SELL,1930.74
694,2023.06.26 12:34:00,SELL,1929.96
717,2023.06.26 12:57:00,SELL,1930.14
727,2023.06.26 13:07:00,BUY,1930.86
748,2023.06.26 13:28:00,BUY,1931.93
753,2023.06.26 13:33:00,BUY,1931.72
757,2023.06.26 13:37:00,BUY,1932.64
759,2023.06.26 13:39:00,BUY,1933.25
777,2023.06.26 13:57:00,SELL,1932.03
795,2023.06.26 14:15:00,BUY,1932.35
803,2023.06.26 14:23:00,SELL,1931.77
836,2023.06.26 14:56:00,SELL,1932.15
840,2023.06.26 15:00:00,SELL,1931.30
843,2023.06.26 15:03:00,SELL,1931.40
864,2023.06.26 15:24:00,SELL,1930.81
899,2023.06.26 15:59:00,SELL,1931.51
904,2023.06.26 16:04:00,SELL,1930.67
917,2023.06.26 16:17:00,SELL,1929.09
934,2023.06.26 16:34:00,SELL,1926.13
937,2023.06.26 16:37:00,SELL,1925.55
949,2023.06.26 16:49:00,SELL,1922.29
976,2023.06.26 17:16:00,SELL,1923.26
996,2023.06.26 17:36:00,BUY,1924.86
1026,2023.06.26 18:06:00,BUY,1925.59
1042,2023.06.26 18:22:00,BUY,1927.91
1069,2023.06.26 18:49:00,BUY,1928.00
1074,2023.06.26 18:54:00,SELL,1926.36
1103,2023.06.26 19:23:00,SELL,1925.10
1129,2023.06.26 19:49:00,SELL,1923.55
1149,2023.06.26 20:09:00,BUY,1924.78
1188,2023.06.26 20:48:00,BUY,1924.62
1190,2023.06.26 20:50:00,BUY,1924.91
1193,2023.06.26 20:53:00,BUY,1925.13
1212,2023.06.26 21:12:00,SELL,1924.15
1222,2023.06.26 21:22:00,SELL,1924.00
1239,2023.06.26 21:39:00,SELL,1923.04
1271,2023.06.26 22:11:00,BUY,1923.96
1288,2023.06.26 22:28:00,SELL,1922.48
1318,2023.06.26 22:58:00,BUY,1922.92
1349,2023.06.26 23:29:00,BUY,1922.94
1351,2023.06.26 23:31:00,BUY,1923.08
1366,2023.06.26 23:46:00,BUY,1923.27
1383,2023.06.27 01:04:00,BUY,1923.80
1434,2023.06.27 01:55:00,BUY,1924.53
